Unnamed: 0,Ground Name,City,District,Province,Ground Type,Pitch,Length,Width,Lights,Parking,Washrooms,Pavilion,Scoreboard,Rooms,Parking Cap.,Price (LKR),Rating
851.0,Kandana Town Ground,Kandana,Gampaha,Western,Public,turf,134.0,137.0,Yes,Yes,Yes,Yes,Yes,2.0,160.0,34000.0,4.0
852.0,Kandana Central College Ground,Kandana,Gampaha,Western,School,matting,118.0,112.0,No,Yes,Yes,Yes,No,2.0,60.0,20000.0,3.0
853.0,Kandana Cricket Club Ground,Kandana,Gampaha,Western,Club,turf,136.0,139.0,Yes,Yes,Yes,Yes,Yes,2.0,170.0,36000.0,4.0
854.0,Kandana Sports Complex,Kandana,Gampaha,Western,Public,turf,138.0,141.0,Yes,Yes,Yes,Yes,Yes,3.0,210.0,42000.0,4.0
855.0,Divulapitiya Public Ground,Divulapitiya,Gampaha,Western,Public,matting,118.0,112.0,No,Yes,Yes,No,No,1.0,45.0,17000.0,3.0
856.0,Divulapitiya Town Ground,Divulapitiya,Gampaha,Western,Public,turf,134.0,137.0,Yes,Yes,Yes,Yes,Yes,2.0,160.0,34000.0,4.0
857.0,Divulapitiya College Ground,Divulapitiya,Gampaha,Western,School,matting,118.0,112.0,No,Yes,Yes,Yes,No,2.0,60.0,20000.0,3.0
858.0,Divulapitiya Cricket Club Ground,Divulapitiya,Gampaha,Western,Club,turf,136.0,139.0,Yes,Yes,Yes,Yes,Yes,2.0,170.0,36000.0,4.0
859.0,Divulapitiya Sports Complex,Divulapitiya,Gampaha,Western,Public,turf,138.0,141.0,Yes,Yes,Yes,Yes,Yes,3.0,200.0,42000.0,4.0
860.0,Kalagedihena Public Ground,Kalagedihena,Gampaha,Western,Public,matting,118.0,112.0,No,Yes,Yes,No,No,1.0,50.0,17000.0,3.0
861.0,Kalagedihena Town Ground,Kalagedihena,Gampaha,Western,Public,turf,134.0,137.0,Yes,Yes,Yes,Yes,Yes,2.0,160.0,34000.0,4.0
862.0,Kalagedihena Central College Ground,Kalagedihena,Gampaha,Western,School,matting,118.0,112.0,No,Yes,Yes,Yes,No,2.0,60.0,20000.0,3.0
863.0,Kalagedihena Cricket Club Ground,Kalagedihena,Gampaha,Western,Club,turf,136.0,139.0,Yes,Yes,Yes,Yes,Yes,2.0,170.0,36000.0,4.0
864.0,Kalagedihena Sports Complex,Kalagedihena,Gampaha,Western,Public,turf,138.0,141.0,Yes,Yes,Yes,Yes,Yes,3.0,200.0,42000.0,4.0
865.0,Wattala Public Ground,Wattala,Gampaha,Western,Public,matting,118.0,112.0,No,Yes,Yes,No,No,1.0,50.0,17000.0,3.0
866.0,Wattala Town Ground,Wattala,Gampaha,Western,Public,turf,134.0,137.0,Yes,Yes,Yes,Yes,Yes,2.0,160.0,34000.0,4.0
867.0,Wattala Central College Ground,Wattala,Gampaha,Western,School,matting,118.0,112.0,No,Yes,Yes,Yes,No,2.0,60.0,20000.0,3.0
868.0,Wattala Cricket Club Ground,Wattala,Gampaha,Western,Club,turf,136.0,139.0,Yes,Yes,Yes,Yes,Yes,2.0,170.0,36000.0,4.0
869.0,Wattala Sports Complex,Wattala,Gampaha,Western,Public,turf,138.0,141.0,Yes,Yes,Yes,Yes,Yes,3.0,210.0,42000.0,4.0
870.0,Kelaniya Public Ground,Kelaniya,Gampaha,Western,Public,matting,118.0,112.0,No,Yes,Yes,No,No,1.0,50.0,17000.0,3.0
871.0,Kelaniya Town Ground,Kelaniya,Gampaha,Western,Public,turf,134.0,137.0,Yes,Yes,Yes,Yes,Yes,2.0,160.0,34000.0,4.0
872.0,Kelaniya Central College Ground,Kelaniya,Gampaha,Western,School,matting,118.0,112.0,No,Yes,Yes,Yes,No,2.0,60.0,20000.0,3.0
873.0,Kelaniya Cricket Club Ground,Kelaniya,Gampaha,Western,Club,turf,136.0,139.0,Yes,Yes,Yes,Yes,Yes,2.0,170.0,36000.0,4.0
874.0,Kelaniya Sports Complex,Kelaniya,Gampaha,Western,Public,turf,138.0,141.0,Yes,Yes,Yes,Yes,Yes,3.0,210.0,42000.0,4.0
875.0,Ragama Public Ground,Ragama,Gampaha,Western,Public,matting,118.0,112.0,No,Yes,Yes,No,No,1.0,45.0,17000.0,3.0
876.0,Ragama Town Ground,Ragama,Gampaha,Western,Public,turf,134.0,137.0,Yes,Yes,Yes,Yes,Yes,2.0,160.0,34000.0,4.0
877.0,Ragama Central College Ground,Ragama,Gampaha,Western,School,matting,118.0,112.0,No,Yes,Yes,Yes,No,2.0,60.0,20000.0,3.0
878.0,Ragama Cricket Club Ground,Ragama,Gampaha,Western,Club,turf,136.0,139.0,Yes,Yes,Yes,Yes,Yes,2.0,170.0,36000.0,4.0
879.0,Ragama Sports Complex,Ragama,Gampaha,Western,Public,turf,138.0,141.0,Yes,Yes,Yes,Yes,Yes,3.0,210.0,42000.0,4.0
880.0,Ja-Ela Public Ground,Ja-Ela,Gampaha,Western,Public,matting,118.0,112.0,No,Yes,Yes,No,No,1.0,50.0,17000.0,3.0
881.0,Ja-Ela Town Ground,Ja-Ela,Gampaha,Western,Public,turf,134.0,137.0,Yes,Yes,Yes,Yes,Yes,2.0,160.0,34000.0,4.0
882.0,Ja-Ela Central College Ground,Ja-Ela,Gampaha,Western,School,matting,118.0,112.0,No,Yes,Yes,Yes,No,2.0,60.0,20000.0,3.0
883.0,Ja-Ela Cricket Club Ground,Ja-Ela,Gampaha,Western,Club,turf,136.0,139.0,Yes,Yes,Yes,Yes,Yes,2.0,170.0,36000.0,4.0
884.0,Ja-Ela Sports Complex,Ja-Ela,Gampaha,Western,Public,turf,138.0,141.0,Yes,Yes,Yes,Yes,Yes,3.0,200.0,42000.0,4.0
885.0,Police Park Ground,Colombo,Colombo,Western,Public,turf,134.0,132.0,Yes,Yes,Yes,Yes,Yes,2.0,180.0,55000.0,4.0
886.0,Army Grounds Panagoda,Homagama,Colombo,Western,Public,turf,136.0,134.0,Yes,Yes,Yes,Yes,Yes,3.0,220.0,60000.0,4.0
887.0,Air Force Ground Katunayake,Katunayake,Gampaha,Western,Public,turf,135.0,133.0,Yes,Yes,Yes,Yes,Yes,3.0,210.0,58000.0,4.0
888.0,Navy Ground Welisara,Welisara,Gampaha,Western,Public,turf,134.0,131.0,Yes,Yes,Yes,Yes,Yes,3.0,200.0,56000.0,4.0
889.0,Army Ground Diyatalawa,Diyatalawa,Badulla,Uva,Public,turf,133.0,130.0,Yes,Yes,Yes,Yes,Yes,3.0,180.0,52000.0,4.0
890.0,Police Ground Kandy,Kandy,Kandy,Central,Public,turf,132.0,130.0,Yes,Yes,Yes,Yes,Yes,2.0,170.0,50000.0,4.0
891.0,Police Ground Kurunegala,Kurunegala,Kurunegala,NW,Public,turf,132.0,129.0,Yes,Yes,Yes,Yes,Yes,2.0,160.0,48000.0,4.0
892.0,Police Ground Matara,Matara,Matara,Southern,Public,turf,131.0,128.0,Yes,Yes,Yes,Yes,Yes,2.0,160.0,47000.0,4.0
893.0,Police Ground Negombo,Negombo,Gampaha,Western,Public,turf,131.0,127.0,Yes,Yes,Yes,Yes,Yes,2.0,150.0,46000.0,4.0
894.0,Sri Lanka Navy Ground Trincomalee,Trincomalee,Trincomalee,Eastern,Public,turf,132.0,129.0,Yes,Yes,Yes,Yes,Yes,2.0,170.0,50000.0,4.0
895.0,Sri Lanka Air Force Ground Ekala,Ekala,Gampaha,Western,Public,turf,134.0,132.0,Yes,Yes,Yes,Yes,Yes,2.0,180.0,54000.0,4.0
896.0,University of Kelaniya Cricket Ground,Kelaniya,Gampaha,Western,Public,matting,120.0,118.0,No,Yes,Yes,No,No,1.0,120.0,25000.0,3.0
897.0,University of Sri Jayewardenepura Ground,Nugegoda,Colombo,Western,Public,matting,120.0,118.0,No,Yes,Yes,No,No,1.0,110.0,24000.0,3.0
898.0,University of Ruhuna Ground,Matara,Matara,Southern,Public,matting,119.0,117.0,No,Yes,Yes,No,No,1.0,100.0,23000.0,3.0
899.0,University of Peradeniya Upper Ground,Peradeniya,Kandy,Central,Public,turf,128.0,125.0,Yes,Yes,Yes,Yes,Yes,2.0,140.0,32000.0,4.0
900.0,Rajarata University Ground,Mihintale,Anuradhapura,NC,Public,matting,118.0,116.0,No,Yes,Yes,No,No,1.0,100.0,22000.0,3.0
901.0,Wayamba University Ground,Kuliyapitiya,Kurunegala,NW,Public,matting,118.0,116.0,No,Yes,Yes,No,No,1.0,100.0,22000.0,3.0
902.0,Eastern University Ground,Vantharumoolai,Batticaloa,Eastern,Public,matting,118.0,116.0,No,Yes,Yes,No,No,1.0,90.0,21000.0,3.0
903.0,Jaffna University Ground,Jaffna,Jaffna,Northern,Public,matting,118.0,116.0,No,Yes,Yes,No,No,1.0,90.0,21000.0,3.0
904.0,South Eastern University Ground,Oluvil,Ampara,Eastern,Public,matting,118.0,116.0,No,Yes,Yes,No,No,1.0,90.0,21000.0,3.0
905.0,Kalutara Municipal Sports Ground,Kalutara,Kalutara,Western,Public,turf,130.0,127.0,Yes,Yes,Yes,Yes,Yes,2.0,160.0,42000.0,4.0
906.0,Panadura Municipal Cricket Ground,Panadura,Kalutara,Western,Public,turf,130.0,126.0,Yes,Yes,Yes,Yes,Yes,2.0,150.0,41000.0,4.0
907.0,Gampaha Urban Council Ground,Gampaha,Gampaha,Western,Public,turf,128.0,125.0,Yes,Yes,Yes,Yes,Yes,2.0,140.0,39000.0,4.0
908.0,Negombo Urban Council Ground,Negombo,Gampaha,Western,Public,turf,128.0,124.0,Yes,Yes,Yes,Yes,Yes,2.0,140.0,38000.0,4.0
909.0,Moratuwa Urban Council Ground,Moratuwa,Colombo,Western,Public,turf,130.0,126.0,Yes,Yes,Yes,Yes,Yes,2.0,150.0,40000.0,4.0
910.0,Ratnapura Municipal Ground,Ratnapura,Ratnapura,Sabaragamuwa,Public,turf,128.0,125.0,Yes,Yes,Yes,Yes,Yes,2.0,140.0,37000.0,4.0
911.0,Kegalle Municipal Ground,Kegalle,Kegalle,Sabaragamuwa,Public,turf,128.0,125.0,Yes,Yes,Yes,Yes,Yes,2.0,130.0,36000.0,4.0
912.0,Badulla Municipal Ground,Badulla,Badulla,Uva,Public,turf,127.0,124.0,Yes,Yes,Yes,Yes,Yes,2.0,130.0,35000.0,4.0
913.0,Bandarawela Municipal Ground,Bandarawela,Badulla,Uva,Public,turf,127.0,124.0,Yes,Yes,Yes,Yes,Yes,2.0,120.0,34000.0,4.0
914.0,Monaragala District Ground,Monaragala,Monaragala,Uva,Public,matting,118.0,116.0,No,Yes,Yes,No,No,1.0,100.0,22000.0,3.0
914.0,Puttalam Urban Council Ground,Puttalam,Puttalam,North Western,Public,matting,112.0,109.0,No,Yes,Yes,No,Yes,1.0,13.0,7572.0,2.0
915.0,Puttalam Urban Council Ground,Puttalam,Puttalam,North Western,Public,matting,112.0,109.0,No,Yes,Yes,No,Yes,1.0,13.0,7572.0,2.0
916.0,Puttalam Urban Council Ground,Puttalam,Puttalam,North Western,Public,matting,112.0,109.0,No,Yes,Yes,No,Yes,1.0,13.0,7572.0,2.0
917.0,Puttalam Urban Council Ground,Puttalam,Puttalam,North Western,Public,matting,112.0,109.0,No,Yes,Yes,No,Yes,1.0,13.0,7572.0,2.0
918.0,Puttalam Urban Council Ground,Puttalam,Puttalam,North Western,Public,matting,112.0,109.0,No,Yes,Yes,No,Yes,1.0,13.0,7572.0,2.0
919.0,Puttalam Urban Council Ground,Puttalam,Puttalam,North Western,Public,matting,112.0,109.0,No,Yes,Yes,No,Yes,1.0,13.0,7572.0,2.0
920.0,Puttalam Urban Council Ground,Puttalam,Puttalam,North Western,Public,matting,112.0,109.0,No,Yes,Yes,No,Yes,1.0,13.0,7572.0,2.0
921.0,Puttalam Urban Council Ground,Puttalam,Puttalam,North Western,Public,matting,112.0,109.0,No,Yes,Yes,No,Yes,1.0,13.0,7572.0,2.0
922.0,Puttalam Urban Council Ground,Puttalam,Puttalam,North Western,Public,matting,112.0,109.0,No,Yes,Yes,No,Yes,1.0,13.0,7572.0,2.0
923.0,Puttalam Urban Council Ground,Puttalam,Puttalam,North Western,Public,matting,112.0,109.0,No,Yes,Yes,No,Yes,1.0,13.0,7572.0,2.0
924.0,Puttalam Urban Council Ground,Puttalam,Puttalam,North Western,Public,matting,112.0,109.0,No,Yes,Yes,No,Yes,1.0,13.0,7572.0,2.0
925.0,Puttalam Urban Council Ground,Puttalam,Puttalam,North Western,Public,matting,112.0,109.0,No,Yes,Yes,No,Yes,1.0,13.0,7572.0,2.0
926.0,Puttalam Urban Council Ground,Puttalam,Puttalam,North Western,Public,matting,112.0,109.0,No,Yes,Yes,No,Yes,1.0,13.0,7572.0,2.0
927.0,Puttalam Urban Council Ground,Puttalam,Puttalam,North Western,Public,matting,112.0,109.0,No,Yes,Yes,No,Yes,1.0,13.0,7572.0,2.0
928.0,Puttalam Urban Council Ground,Puttalam,Puttalam,North Western,Public,matting,112.0,109.0,No,Yes,Yes,No,Yes,1.0,13.0,7572.0,2.0
929.0,Puttalam Urban Council Ground,Puttalam,Puttalam,North Western,Public,matting,112.0,109.0,No,Yes,Yes,No,Yes,1.0,13.0,7572.0,2.0
930.0,Puttalam Urban Council Ground,Puttalam,Puttalam,North Western,Public,matting,112.0,109.0,No,Yes,Yes,No,Yes,1.0,13.0,7572.0,2.0
931.0,Puttalam Urban Council Ground,Puttalam,Puttalam,North Western,Public,matting,112.0,109.0,No,Yes,Yes,No,Yes,1.0,13.0,7572.0,2.0
932.0,Puttalam Urban Council Ground,Puttalam,Puttalam,North Western,Public,matting,112.0,109.0,No,Yes,Yes,No,Yes,1.0,13.0,7572.0,2.0
933.0,Puttalam Urban Council Ground,Puttalam,Puttalam,North Western,Public,matting,112.0,109.0,No,Yes,Yes,No,Yes,1.0,13.0,7572.0,2.0
934.0,Puttalam Urban Council Ground,Puttalam,Puttalam,North Western,Public,matting,112.0,109.0,No,Yes,Yes,No,Yes,1.0,13.0,7572.0,2.0
935.0,Puttalam Urban Council Ground,Puttalam,Puttalam,North Western,Public,matting,112.0,109.0,No,Yes,Yes,No,Yes,1.0,13.0,7572.0,2.0
936.0,Puttalam Urban Council Ground,Puttalam,Puttalam,North Western,Public,matting,112.0,109.0,No,Yes,Yes,No,Yes,1.0,13.0,7572.0,2.0
937.0,Puttalam Urban Council Ground,Puttalam,Puttalam,North Western,Public,matting,112.0,109.0,No,Yes,Yes,No,Yes,1.0,13.0,7572.0,2.0
938.0,Puttalam Urban Council Ground,Puttalam,Puttalam,North Western,Public,matting,112.0,109.0,No,Yes,Yes,No,Yes,1.0,13.0,7572.0,2.0
939.0,Puttalam Urban Council Ground,Puttalam,Puttalam,North Western,Public,matting,112.0,109.0,No,Yes,Yes,No,Yes,1.0,13.0,7572.0,2.0
940.0,Puttalam Urban Council Ground,Puttalam,Puttalam,North Western,Public,matting,112.0,109.0,No,Yes,Yes,No,Yes,1.0,13.0,7572.0,2.0
941.0,Puttalam Urban Council Ground,Puttalam,Puttalam,North Western,Public,matting,112.0,109.0,No,Yes,Yes,No,Yes,1.0,13.0,7572.0,2.0
942.0,Puttalam Urban Council Ground,Puttalam,Puttalam,North Western,Public,matting,112.0,109.0,No,Yes,Yes,No,Yes,1.0,13.0,7572.0,2.0
943.0,Puttalam Urban Council Ground,Puttalam,Puttalam,North Western,Public,matting,112.0,109.0,No,Yes,Yes,No,Yes,1.0,13.0,7572.0,2.0
944.0,Puttalam Urban Council Ground,Puttalam,Puttalam,North Western,Public,matting,112.0,109.0,No,Yes,Yes,No,Yes,1.0,13.0,7572.0,2.0
945.0,Puttalam Urban Council Ground,Puttalam,Puttalam,North Western,Public,matting,112.0,109.0,No,Yes,Yes,No,Yes,1.0,13.0,7572.0,2.0
946.0,Puttalam Urban Council Ground,Puttalam,Puttalam,North Western,Public,matting,112.0,109.0,No,Yes,Yes,No,Yes,1.0,13.0,7572.0,2.0
947.0,Puttalam Urban Council Ground,Puttalam,Puttalam,North Western,Public,matting,112.0,109.0,No,Yes,Yes,No,Yes,1.0,13.0,7572.0,2.0
948.0,Puttalam Urban Council Ground,Puttalam,Puttalam,North Western,Public,matting,112.0,109.0,No,Yes,Yes,No,Yes,1.0,13.0,7572.0,2.0
949.0,Puttalam Urban Council Ground,Puttalam,Puttalam,North Western,Public,matting,112.0,109.0,No,Yes,Yes,No,Yes,1.0,13.0,7572.0,2.0
950.0,Puttalam Urban Council Ground,Puttalam,Puttalam,North Western,Public,matting,112.0,109.0,No,Yes,Yes,No,Yes,1.0,13.0,7572.0,2.0
951.0,Puttalam Urban Council Ground,Puttalam,Puttalam,North Western,Public,matting,112.0,109.0,No,Yes,Yes,No,Yes,1.0,13.0,7572.0,2.0
952.0,Puttalam Urban Council Ground,Puttalam,Puttalam,North Western,Public,matting,112.0,109.0,No,Yes,Yes,No,Yes,1.0,13.0,7572.0,2.0
953.0,Puttalam Urban Council Ground,Puttalam,Puttalam,North Western,Public,matting,112.0,109.0,No,Yes,Yes,No,Yes,1.0,13.0,7572.0,2.0
954.0,Puttalam Urban Council Ground,Puttalam,Puttalam,North Western,Public,matting,112.0,109.0,No,Yes,Yes,No,Yes,1.0,13.0,7572.0,2.0
955.0,Puttalam Urban Council Ground,Puttalam,Puttalam,North Western,Public,matting,112.0,109.0,No,Yes,Yes,No,Yes,1.0,13.0,7572.0,2.0
956.0,Puttalam Urban Council Ground,Puttalam,Puttalam,North Western,Public,matting,112.0,109.0,No,Yes,Yes,No,Yes,1.0,13.0,7572.0,2.0
957.0,Puttalam Urban Council Ground,Puttalam,Puttalam,North Western,Public,matting,112.0,109.0,No,Yes,Yes,No,Yes,1.0,13.0,7572.0,2.0
958.0,Puttalam Urban Council Ground,Puttalam,Puttalam,North Western,Public,matting,112.0,109.0,No,Yes,Yes,No,Yes,1.0,13.0,7572.0,2.0
959.0,Puttalam Urban Council Ground,Puttalam,Puttalam,North Western,Public,matting,112.0,109.0,No,Yes,Yes,No,Yes,1.0,13.0,7572.0,2.0
960.0,Puttalam Urban Council Ground,Puttalam,Puttalam,North Western,Public,matting,112.0,109.0,No,Yes,Yes,No,Yes,1.0,13.0,7572.0,2.0
961.0,Puttalam Urban Council Ground,Puttalam,Puttalam,North Western,Public,matting,112.0,109.0,No,Yes,Yes,No,Yes,1.0,13.0,7572.0,2.0
962.0,Puttalam Urban Council Ground,Puttalam,Puttalam,North Western,Public,matting,112.0,109.0,No,Yes,Yes,No,Yes,1.0,13.0,7572.0,2.0
963.0,Puttalam Urban Council Ground,Puttalam,Puttalam,North Western,Public,matting,112.0,109.0,No,Yes,Yes,No,Yes,1.0,13.0,7572.0,2.0
964.0,Puttalam Urban Council Ground,Puttalam,Puttalam,North Western,Public,matting,112.0,109.0,No,Yes,Yes,No,Yes,1.0,13.0,7572.0,2.0
965.0,Puttalam Urban Council Ground,Puttalam,Puttalam,North Western,Public,matting,112.0,109.0,No,Yes,Yes,No,Yes,1.0,13.0,7572.0,2.0
966.0,Puttalam Urban Council Ground,Puttalam,Puttalam,North Western,Public,matting,112.0,109.0,No,Yes,Yes,No,Yes,1.0,13.0,7572.0,2.0
967.0,Puttalam Urban Council Ground,Puttalam,Puttalam,North Western,Public,matting,112.0,109.0,No,Yes,Yes,No,Yes,1.0,13.0,7572.0,2.0
968.0,Puttalam Urban Council Ground,Puttalam,Puttalam,North Western,Public,matting,112.0,109.0,No,Yes,Yes,No,Yes,1.0,13.0,7572.0,2.0
969.0,Puttalam Urban Council Ground,Puttalam,Puttalam,North Western,Public,matting,112.0,109.0,No,Yes,Yes,No,Yes,1.0,13.0,7572.0,2.0
970.0,Puttalam Urban Council Ground,Puttalam,Puttalam,North Western,Public,matting,112.0,109.0,No,Yes,Yes,No,Yes,1.0,13.0,7572.0,2.0
971.0,Puttalam Urban Council Ground,Puttalam,Puttalam,North Western,Public,matting,112.0,109.0,No,Yes,Yes,No,Yes,1.0,13.0,7572.0,2.0
972.0,Puttalam Urban Council Ground,Puttalam,Puttalam,North Western,Public,matting,112.0,109.0,No,Yes,Yes,No,Yes,1.0,13.0,7572.0,2.0
973.0,Puttalam Urban Council Ground,Puttalam,Puttalam,North Western,Public,matting,112.0,109.0,No,Yes,Yes,No,Yes,1.0,13.0,7572.0,2.0
974.0,Puttalam Urban Council Ground,Puttalam,Puttalam,North Western,Public,matting,112.0,109.0,No,Yes,Yes,No,Yes,1.0,13.0,7572.0,2.0
975.0,Puttalam Urban Council Ground,Puttalam,Puttalam,North Western,Public,matting,112.0,109.0,No,Yes,Yes,No,Yes,1.0,13.0,7572.0,2.0
976.0,Puttalam Urban Council Ground,Puttalam,Puttalam,North Western,Public,matting,112.0,109.0,No,Yes,Yes,No,Yes,1.0,13.0,7572.0,2.0
977.0,Puttalam Urban Council Ground,Puttalam,Puttalam,North Western,Public,matting,112.0,109.0,No,Yes,Yes,No,Yes,1.0,13.0,7572.0,2.0
978.0,Puttalam Urban Council Ground,Puttalam,Puttalam,North Western,Public,matting,112.0,109.0,No,Yes,Yes,No,Yes,1.0,13.0,7572.0,2.0
979.0,Puttalam Urban Council Ground,Puttalam,Puttalam,North Western,Public,matting,112.0,109.0,No,Yes,Yes,No,Yes,1.0,13.0,7572.0,2.0
980.0,Puttalam Urban Council Ground,Puttalam,Puttalam,North Western,Public,matting,112.0,109.0,No,Yes,Yes,No,Yes,1.0,13.0,7572.0,2.0
981.0,Puttalam Urban Council Ground,Puttalam,Puttalam,North Western,Public,matting,112.0,109.0,No,Yes,Yes,No,Yes,1.0,13.0,7572.0,2.0
982.0,Puttalam Urban Council Ground,Puttalam,Puttalam,North Western,Public,matting,112.0,109.0,No,Yes,Yes,No,Yes,1.0,13.0,7572.0,2.0
983.0,Puttalam Urban Council Ground,Puttalam,Puttalam,North Western,Public,matting,112.0,109.0,No,Yes,Yes,No,Yes,1.0,13.0,7572.0,2.0
984.0,Puttalam Urban Council Ground,Puttalam,Puttalam,North Western,Public,matting,112.0,109.0,No,Yes,Yes,No,Yes,1.0,13.0,7572.0,2.0
985.0,Puttalam Urban Council Ground,Puttalam,Puttalam,North Western,Public,matting,112.0,109.0,No,Yes,Yes,No,Yes,1.0,13.0,7572.0,2.0
986.0,Puttalam Urban Council Ground,Puttalam,Puttalam,North Western,Public,matting,112.0,109.0,No,Yes,Yes,No,Yes,1.0,13.0,7572.0,2.0
987.0,Puttalam Urban Council Ground,Puttalam,Puttalam,North Western,Public,matting,112.0,109.0,No,Yes,Yes,No,Yes,1.0,13.0,7572.0,2.0
988.0,Puttalam Urban Council Ground,Puttalam,Puttalam,North Western,Public,matting,112.0,109.0,No,Yes,Yes,No,Yes,1.0,13.0,7572.0,2.0
989.0,Puttalam Urban Council Ground,Puttalam,Puttalam,North Western,Public,matting,112.0,109.0,No,Yes,Yes,No,Yes,1.0,13.0,7572.0,2.0
990.0,Puttalam Urban Council Ground,Puttalam,Puttalam,North Western,Public,matting,112.0,109.0,No,Yes,Yes,No,Yes,1.0,13.0,7572.0,2.0
991.0,Puttalam Urban Council Ground,Puttalam,Puttalam,North Western,Public,matting,112.0,109.0,No,Yes,Yes,No,Yes,1.0,13.0,7572.0,2.0
992.0,Puttalam Urban Council Ground,Puttalam,Puttalam,North Western,Public,matting,112.0,109.0,No,Yes,Yes,No,Yes,1.0,13.0,7572.0,2.0
993.0,Puttalam Urban Council Ground,Puttalam,Puttalam,North Western,Public,matting,112.0,109.0,No,Yes,Yes,No,Yes,1.0,13.0,7572.0,2.0
994.0,Puttalam Urban Council Ground,Puttalam,Puttalam,North Western,Public,matting,112.0,109.0,No,Yes,Yes,No,Yes,1.0,13.0,7572.0,2.0
995.0,Puttalam Urban Council Ground,Puttalam,Puttalam,North Western,Public,matting,112.0,109.0,No,Yes,Yes,No,Yes,1.0,13.0,7572.0,2.0
996.0,Puttalam Urban Council Ground,Puttalam,Puttalam,North Western,Public,matting,112.0,109.0,No,Yes,Yes,No,Yes,1.0,13.0,7572.0,2.0
997.0,Puttalam Urban Council Ground,Puttalam,Puttalam,North Western,Public,matting,112.0,109.0,No,Yes,Yes,No,Yes,1.0,13.0,7572.0,2.0
998.0,Puttalam Urban Council Ground,Puttalam,Puttalam,North Western,Public,matting,112.0,109.0,No,Yes,Yes,No,Yes,1.0,13.0,7572.0,2.0
999.0,Puttalam Urban Council Ground,Puttalam,Puttalam,North Western,Public,matting,112.0,109.0,No,Yes,Yes,No,Yes,1.0,13.0,7572.0,2.0
1000.0,Puttalam Urban Council Ground,Puttalam,Puttalam,North Western,Public,matting,112.0,109.0,No,Yes,Yes,No,Yes,1.0,13.0,7572.0,2.0
1001.0,Puttalam Urban Council Ground,Puttalam,Puttalam,North Western,Public,matting,112.0,109.0,No,Yes,Yes,No,Yes,1.0,13.0,7572.0,2.0
1002.0,Puttalam Urban Council Ground,Puttalam,Puttalam,North Western,Public,matting,112.0,109.0,No,Yes,Yes,No,Yes,1.0,13.0,7572.0,2.0
1003.0,Puttalam Urban Council Ground,Puttalam,Puttalam,North Western,Public,matting,112.0,109.0,No,Yes,Yes,No,Yes,1.0,13.0,7572.0,2.0
1004.0,Puttalam Urban Council Ground,Puttalam,Puttalam,North Western,Public,matting,112.0,109.0,No,Yes,Yes,No,Yes,1.0,13.0,7572.0,2.0
1005.0,Puttalam Urban Council Ground,Puttalam,Puttalam,North Western,Public,matting,112.0,109.0,No,Yes,Yes,No,Yes,1.0,13.0,7572.0,2.0
1006.0,Puttalam Urban Council Ground,Puttalam,Puttalam,North Western,Public,matting,112.0,109.0,No,Yes,Yes,No,Yes,1.0,13.0,7572.0,2.0
1007.0,Puttalam Urban Council Ground,Puttalam,Puttalam,North Western,Public,matting,112.0,109.0,No,Yes,Yes,No,Yes,1.0,13.0,7572.0,2.0
1008.0,Puttalam Urban Council Ground,Puttalam,Puttalam,North Western,Public,matting,112.0,109.0,No,Yes,Yes,No,Yes,1.0,13.0,7572.0,2.0
1009.0,Puttalam Urban Council Ground,Puttalam,Puttalam,North Western,Public,matting,112.0,109.0,No,Yes,Yes,No,Yes,1.0,13.0,7572.0,2.0
1010.0,Puttalam Urban Council Ground,Puttalam,Puttalam,North Western,Public,matting,112.0,109.0,No,Yes,Yes,No,Yes,1.0,13.0,7572.0,2.0
1011.0,Puttalam Urban Council Ground,Puttalam,Puttalam,North Western,Public,matting,112.0,109.0,No,Yes,Yes,No,Yes,1.0,13.0,7572.0,2.0
1012.0,Puttalam Urban Council Ground,Puttalam,Puttalam,North Western,Public,matting,112.0,109.0,No,Yes,Yes,No,Yes,1.0,13.0,7572.0,2.0
1013.0,Puttalam Urban Council Ground,Puttalam,Puttalam,North Western,Public,matting,112.0,109.0,No,Yes,Yes,No,Yes,1.0,13.0,7572.0,2.0
1014.0,Puttalam Urban Council Ground,Puttalam,Puttalam,North Western,Public,matting,112.0,109.0,No,Yes,Yes,No,Yes,1.0,13.0,7572.0,2.0
1015.0,Puttalam Urban Council Ground,Puttalam,Puttalam,North Western,Public,matting,112.0,109.0,No,Yes,Yes,No,Yes,1.0,13.0,7572.0,2.0
1016.0,Puttalam Urban Council Ground,Puttalam,Puttalam,North Western,Public,matting,112.0,109.0,No,Yes,Yes,No,Yes,1.0,13.0,7572.0,2.0
1017.0,Puttalam Urban Council Ground,Puttalam,Puttalam,North Western,Public,matting,112.0,109.0,No,Yes,Yes,No,Yes,1.0,13.0,7572.0,2.0
1018.0,Puttalam Urban Council Ground,Puttalam,Puttalam,North Western,Public,matting,112.0,109.0,No,Yes,Yes,No,Yes,1.0,13.0,7572.0,2.0
1019.0,Puttalam Urban Council Ground,Puttalam,Puttalam,North Western,Public,matting,112.0,109.0,No,Yes,Yes,No,Yes,1.0,13.0,7572.0,2.0
1020.0,Puttalam Urban Council Ground,Puttalam,Puttalam,North Western,Public,matting,112.0,109.0,No,Yes,Yes,No,Yes,1.0,13.0,7572.0,2.0
